First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Chen,Qian,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QRxf7EUAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=QRxf7EUAAAAJ,Asian
Pradip,Mascharak,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ng5fY00AAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Ng5fY00AAAAJ,Asian
Sri,Kurniawan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=xkbQiYgAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=xkbQiYgAAAAJ,Asian
Colleen,Reichmuth,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XdOmX_EAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=XdOmX_EAAAAJ,White
Scott,Oliver,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=598d4QgAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=598d4QgAAAAJ,White
Emily,Brodsky,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lV9p-T4AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=lV9p-T4AAAAJ,White
Suzanne,Alonzo,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PRX7FxYAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=PRX7FxYAAAAJ,White
Robin,Morris,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4zuau0AAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=4zuau0AAAAAJ,Black
Nicolas,Davidenko,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Q08HtT8AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Q08HtT8AAAAJ,White
James,Estes,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6eRw62UAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=6eRw62UAAAAJ,White
Yi,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XnGXs7oAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=XnGXs7oAAAAJ,Asian
Benjamin,Storm,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6CxZFhwAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=6CxZFhwAAAAJ,White
Bruce,Lyon,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=A6CqMAUAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=A6CqMAUAAAAJ,White
Xiao,Wang,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ayd7QkkAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ayd7QkkAAAAJ,Asian
Giordon,Stark,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ADF4LbYAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=ADF4LbYAAAAJ,White
Scott,Lokey,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mz44kA4AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=mz44kA4AAAAJ,White
Alexander,Ayzner,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Tv78uzoAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Tv78uzoAAAAJ,White
Kendra,Turk-Kubo,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AF8Ign0AAAAJ&citpid=7,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=AF8Ign0AAAAJ,White
Elliott,Campbell,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bPOUP6kAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=bPOUP6kAAAAJ,White
Thorne,Lay,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ch8Cef0AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Ch8Cef0AAAAJ,White
Regina,Langhout,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qBIHEooAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=qBIHEooAAAAJ,White
Donald,Croll,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fMGMBk0AAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=fMGMBk0AAAAJ,White
Linda,Werner,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CB3K5kwAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=CB3K5kwAAAAJ,White
Karen,Ruhleder,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=y81RY_sAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=y81RY_sAAAAJ,White
Marilyn,Walker,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=TMw2-csAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=TMw2-csAAAAJ,White
Donald,Smith,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=M1DIEmMAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=M1DIEmMAAAAJ,White
Nameera,Akhtar,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lN97GE0AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=lN97GE0AAAAJ,Asian
Judit,Moschkovich,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=xe9w93oAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=xe9w93oAAAAJ,White
Kristy,Kroeker,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XPqpe1wAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=XPqpe1wAAAAJ,White
Howard,Haber,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DhINqPAAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=DhINqPAAAAAJ,White
Yi,Zuo,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CLb_-1gAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=CLb_-1gAAAAJ,Asian
Keith,Corzine,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=92vADOkAAAAJ&citpid=5,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=92vADOkAAAAJ,White
Gordon,Wells,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=FaekVlEAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=FaekVlEAAAAJ,White
David,Martin,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SrzM-boAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=SrzM-boAAAAJ,White
Aiming,Yan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lCBRuEMAAAAJ&citpid=12,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=lCBRuEMAAAAJ,Asian
Jose,Renau,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-uHod_AAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=-uHod_AAAAAJ,White
Mark,Diekhans,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wxauPrwAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=wxauPrwAAAAJ,White
Cedric,Westphal,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5WcgOxMAAAAJ&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=5WcgOxMAAAAJ,White
Joel,Ferguson,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BidurS4AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=BidurS4AAAAJ,White
Andreas,Rechtsteiner,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XGnfm1UkTfgC&citpid=3,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=XGnfm1UkTfgC,White
Bernie,Tershy,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Sq8iFG8AAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=Sq8iFG8AAAAJ,Black
Raphael,Kudela,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=L8HAaJYAAAAJ&citpid=1,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=L8HAaJYAAAAJ,White
Ryan,Baumbach,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5xQVXlIAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=5xQVXlIAAAAJ,White
Mark,Akeson,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2Bbz6iAAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=2Bbz6iAAAAAJ,White
Cindy,Larive,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RugPbDMAAAAJ&citpid=4,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=RugPbDMAAAAJ,White
Jim,Whitehead,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_2UkAYEAAAAJ&citpid=2,UC Santa Cruz,https://scholar.google.com/citations?hl=en&user=_2UkAYEAAAAJ,White
Stephen,Wimpenny,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ozTaAdQAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=ozTaAdQAAAAJ,White
Bruce,Link,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=sXiisW8AAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=sXiisW8AAAAJ,White
Yadong,Yin,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DP4CI2oAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=DP4CI2oAAAAJ,Asian
Sonja,Lyubomirsky,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CNFj4ZsAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=CNFj4ZsAAAAJ,White
Eamonn,Keogh,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=slVcOQIAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=slVcOQIAAAAJ,White
Richard,Hollis,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ewilyd4AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=ewilyd4AAAAJ,White
Hua,Wei,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CweF0c0AAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=CweF0c0AAAAJ,Asian
Wei,Ren,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=c4lfArMAAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=c4lfArMAAAAJ,Asian
Hongliang,Liu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_EfZ0OsAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=_EfZ0OsAAAAJ,Asian
Keith,Widaman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fYDPihYAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=fYDPihYAAAAJ,White
Charles,Wyman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-j_dTxgAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=-j_dTxgAAAAJ,White
Jiri,Simunek,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ONLhP1gAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=ONLhP1gAAAAJ,White
Kambiz,Vafai,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Im0bFJkAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=Im0bFJkAAAAJ,Asian
Derek,Roff,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=xQlXXWQAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=xQlXXWQAAAAJ,White
Pingyun,Feng,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=SnL5Og4AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=SnL5Og4AAAAJ,Asian
KK,Ramakrishnan,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Da-s1FQAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=Da-s1FQAAAAJ,Asian
David,Reznick,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lB5lqocAAAAJ&citpid=6,UC Riverside,https://scholar.google.com/citations?hl=en&user=lB5lqocAAAAJ,White
Jan,Stets,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jqy3BjoAAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=jqy3BjoAAAAJ,White
Ashok,Mulchandani,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Avk4o8gAAAAJ&citpid=7,UC Riverside,https://scholar.google.com/citations?hl=en&user=Avk4o8gAAAAJ,Asian
Marilyn,Fogel,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NeA6QlEAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=NeA6QlEAAAAJ,White
Itkis,ME,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=lcHi5EMAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=lcHi5EMAAAAJ,Other
Norman,Ellstrand,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DiI-Sd8AAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=DiI-Sd8AAAAJ,White
Michalis,Faloutsos,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eCXMUQEAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=eCXMUQEAAAAJ,White
Mingxun,Wang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=jMvg4eMAAAAJ&citpid=8,UC Riverside,https://scholar.google.com/citations?hl=en&user=jMvg4eMAAAAJ,Asian
Stephen,Kane,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=20QOhYUAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=20QOhYUAAAAJ,White
Natasha,Raikhel,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2QQFwRMAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=2QQFwRMAAAAJ,White
Christopher,Reed,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=26Jr4FQAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=26Jr4FQAAAAJ,White
Ariel,Dinar,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mPkVIgEAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=mPkVIgEAAAAJ,White
Stefano,Lonardi,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=T1tFq2MAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=T1tFq2MAAAAJ,White
Jay,Gan,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vB9W3kMAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=vB9W3kMAAAAJ,Asian
Ring,Card̩,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=XOveQssAAAAJ&citpid=7,UC Riverside,https://scholar.google.com/citations?hl=en&user=XOveQssAAAAJ,White
Bir,Bhanu,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AhRGIcwAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=AhRGIcwAAAAJ,Asian
yinsheng,wang,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=YrN9RroAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=YrN9RroAAAAJ,Asian
hailing,jin,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8PKnEr4AAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=8PKnEr4AAAAJ,Asian
Richard,Arnott,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=PLK4wGEAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=PLK4wGEAAAAJ,White
Zhenbiao,Yang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=njmedqoAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=njmedqoAAAAJ,Asian
Andrey,Bekker,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=L8EQAEwAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=L8EQAEwAAAAJ,White
Sean,Cutler,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=O0KuRBQAAAAJ&citpid=12,UC Riverside,https://scholar.google.com/citations?hl=en&user=O0KuRBQAAAAJ,White
David,Rosenbaum,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nPQEV0YAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=nPQEV0YAAAAJ,White
Joseph,Kahne,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4ZcmnJQAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=4ZcmnJQAAAAJ,White
Hamed,Mohsenian-Rad,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ZRIX1VIAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=ZRIX1VIAAAAJ,White
Elena,Bekyarova,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=E-IGcOoAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=E-IGcOoAAAAJ,White
Maurizio,Pellecchia,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-BI2B4EAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=-BI2B4EAAAAJ,White
Daniel,Schlenk,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vA-HsPIAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=vA-HsPIAAAAJ,White
Jay,Farrell,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=xsi08fgAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=xsi08fgAAAAJ,White
John,Baez,Black,Other,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wmwJlb0AAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=wmwJlb0AAAAJ,White
Toby,Miller,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=t9oJK3IAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=t9oJK3IAAAAJ,White
Meng,Chen,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vFDup2wAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=vFDup2wAAAAJ,Asian
Gerardo,Beni,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UdaNrhcAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=UdaNrhcAAAAJ,White
Rajiv,Gupta,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6P4bGWAAAAAJ&citpid=19,UC Riverside,https://scholar.google.com/citations?hl=en&user=6P4bGWAAAAAJ,Asian
Yingbo,Hua,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RD6AdlcAAAAJ&citpid=10,UC Riverside,https://scholar.google.com/citations?hl=en&user=RD6AdlcAAAAJ,Asian
Christopher,Bardeen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=p1QcVdkAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=p1QcVdkAAAAJ,White
Jianzhong,Wu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ho9qzZcAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=ho9qzZcAAAAJ,Asian
Srikanth,Krishnamurthy,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=x8UnxSoAAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=x8UnxSoAAAAJ,Asian
Markus,Petters,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z3JSVHgAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=z3JSVHgAAAAJ,White
Exequiel,Ezcurra,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=RyB1baIAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=RyB1baIAAAAJ,White
Nael,Abu-Ghazaleh,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=AN3f7iAAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=AN3f7iAAAAAJ,Other
Andre,Obenaus,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BkaWUVsAAAAJ&citpid=6,UC Riverside,https://scholar.google.com/citations?hl=en&user=BkaWUVsAAAAJ,White
Mihri,Ozkan,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zE75wgsAAAAJ&citpid=7,UC Riverside,https://scholar.google.com/citations?hl=en&user=zE75wgsAAAAJ,White
Heng,Yin,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_1VlI00AAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=_1VlI00AAAAJ,Asian
Hai-Bo,Yu,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=D9PV2j8AAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=D9PV2j8AAAAJ,Asian
Don,Collins,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kNF9fpkAAAAJ&citpid=9,UC Riverside,https://scholar.google.com/citations?hl=en&user=kNF9fpkAAAAJ,White
Trent,Jaeger,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LpwdzeEAAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=LpwdzeEAAAAJ,White
Louis,Santiago,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qxbpxTsAAAAJ&citpid=5,UC Riverside,https://scholar.google.com/citations?hl=en&user=qxbpxTsAAAAJ,White
Asha,Jitendra,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=98FoaWMAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=98FoaWMAAAAJ,Asian
Bruce,Babcock,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6PxIoRUAAAAJ&citpid=10,UC Riverside,https://scholar.google.com/citations?hl=en&user=6PxIoRUAAAAJ,White
Fudong,Liu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=5gRxLTwAAAAJ&citpid=24,UC Riverside,https://scholar.google.com/citations?hl=en&user=5gRxLTwAAAAJ,Asian
Chao,Wang,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1UXQEq0AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=1UXQEq0AAAAJ,Asian
Gregory,Beran,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=HHcqTHAAAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=HHcqTHAAAAAJ,White
Shizhong,Xu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nK_NfUoAAAAJ&citpid=3,UC Riverside,https://scholar.google.com/citations?hl=en&user=nK_NfUoAAAAJ,Asian
Daniel,Ozer,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Xo5EzvQAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=Xo5EzvQAAAAJ,White
Fabio,Pasqualetti,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=j80xHRkAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=j80xHRkAAAAJ,Other
Ming,Liu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1bPwuWgAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=1bPwuWgAAAAJ,Asian
Rajeev,Kumar,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ntmfnx4AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=ntmfnx4AAAAJ,White
James,Borneman,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Hu2K-HcAAAAJ&citpid=1,UC Riverside,https://scholar.google.com/citations?hl=en&user=Hu2K-HcAAAAJ,White
Sandip,Niyogi,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2l0tocMAAAAJ&citpid=4,UC Riverside,https://scholar.google.com/citations?hl=en&user=2l0tocMAAAAJ,Asian
Jerayr,Haleblian,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Aog5N-0AAAAJ&citpid=2,UC Riverside,https://scholar.google.com/citations?hl=en&user=Aog5N-0AAAAJ,Other
