First Name,Last Name,Face,Name,Prediction,Image,School,Source,Actual
Koushil,Sreenath,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=o9aFV8cAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=o9aFV8cAAAAJ,Asian
Shanghang,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=voqw10cAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=voqw10cAAAAJ,Asian
David L,Shuster,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mq0u5hYAAAAJ&citpid=7,UC Berkeley,https://scholar.google.com/citations?hl=en&user=mq0u5hYAAAAJ,White
Dan,Werthimer,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=D2JZ0lMAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=D2JZ0lMAAAAJ,White
Amir,Gholami,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=b0ehAgIAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=b0ehAgIAAAAJ,Other
Thad,Dunning,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=IdAMXPUAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=IdAMXPUAAAAJ,White
Bichen,Wu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=K3QJPdMAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=K3QJPdMAAAAJ,Asian
Sanjam,Garg,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mb8mQH8AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=mb8mQH8AAAAJ,Asian
David,Roland-Holst,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=prF_6bMAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=prF_6bMAAAAJ,White
Will,Regan,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=O54c3_kAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=O54c3_kAAAAJ,White
Justin V,Remais,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=8DuoSE4AAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=8DuoSE4AAAAJ,White
Javad,Lavaei,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fVo3u5wAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=fVo3u5wAAAAJ,Asian
Amy E.,Herr,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hqX6WSMAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=hqX6WSMAAAAJ,White
Michael P,Zaletel,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=LGNFXjwAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=LGNFXjwAAAAJ,White
Lucas W.,Davis,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=4YjEZY4AAAAJ&citpid=9,UC Berkeley,https://scholar.google.com/citations?hl=en&user=4YjEZY4AAAAJ,White
Haozhi,Qi,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=iyVHKkcAAAAJ&citpid=11,UC Berkeley,https://scholar.google.com/citations?hl=en&user=iyVHKkcAAAAJ,Asian
Robert,Lillis,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ON3sy2YAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ON3sy2YAAAAJ,White
Adam,Cohen,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=sE7crQQAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=sE7crQQAAAAJ,White
Stephan,Lammel,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BvErxkIAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=BvErxkIAAAAJ,White
Hao,Zhang,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=eBiKcN8AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=eBiKcN8AAAAJ,Asian
Gerald,Friedland,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=iBl-QgEAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=iBl-QgEAAAAJ,White
Ryan T.,Canolty,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Cpynm2cAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Cpynm2cAAAAJ,White
David R.,Lindberg,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kUMiOQMAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=kUMiOQMAAAAJ,White
Markita,Landry,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6eJ0lY4AAAAJ&citpid=10,UC Berkeley,https://scholar.google.com/citations?hl=en&user=6eJ0lY4AAAAJ,White
Aaron,Parsons,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9I0Rb_8AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9I0Rb_8AAAAJ,White
Ming,Hsu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UPvWSMYAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UPvWSMYAAAAJ,Asian
Felix Raoul,Fischer,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=e_Op1YwAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=e_Op1YwAAAAJ,White
Xin,Wang,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=e9gUdKwAAAAJ&citpid=6,UC Berkeley,https://scholar.google.com/citations?hl=en&user=e9gUdKwAAAAJ,White
Paul,Ivanov,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QZW0vl8AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=QZW0vl8AAAAJ,White
Vikram S.,Bajaj,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_PnmEc4AAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=_PnmEc4AAAAJ,Other
Lin,Lin,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=uaTdtsQAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=uaTdtsQAAAAJ,Asian
Lara,Kueppers,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DmasEl8AAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=DmasEl8AAAAJ,White
Joseph,Lewnard,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=-G_851kAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=-G_851kAAAAJ,White
Lucia F.,Jacobs,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Nb9_2p8AAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Nb9_2p8AAAAJ,White
Wen,Fan,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1R8s5CUAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=1R8s5CUAAAAJ,Asian
Danny,Yagan,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rCRCGw0AAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=rCRCGw0AAAAJ,Other
Matthias,Bussonnier,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pCOmQzsAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=pCOmQzsAAAAJ,White
Lianmin,Zheng,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_7Q8uIYAAAAJ&citpid=13,UC Berkeley,https://scholar.google.com/citations?hl=en&user=_7Q8uIYAAAAJ,Asian
Hsin-Zon,Tsai,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=16sutRQAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=16sutRQAAAAJ,Asian
David,Savage,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6UBlenoAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=6UBlenoAAAAJ,White
Seth,Finnegan,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=kjXJR4QAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=kjXJR4QAAAAJ,White
Hernan G.,Garcia,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tbSN1UMAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=tbSN1UMAAAAJ,White
Richard,Stanton,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9YxaCMsAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9YxaCMsAAAAJ,White
Reed,Walker,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=l8fex8sAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=l8fex8sAAAAJ,White
David E.,Broockman,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Ifl1VQEAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Ifl1VQEAAAAJ,White
Chadi S,Salem,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qMdfz5kAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=qMdfz5kAAAAJ,Asian
Susana,Chung,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pTffu4EAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=pTffu4EAAAAJ,Asian
Jennifer,Brown,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EaSXUvgAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=EaSXUvgAAAAJ,White
Roberto,Livi,Other,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0NGrZpMAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=0NGrZpMAAAAJ,Other
Jay P.,Graham,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=VU6KnYoAAAAJ&citpid=13,UC Berkeley,https://scholar.google.com/citations?hl=en&user=VU6KnYoAAAAJ,White
Sheng,Shen,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=BCKhEoAAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=BCKhEoAAAAAJ,Asian
Aaron J,Fisher,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=3dlHnoMAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=3dlHnoMAAAAJ,White
William P Fisher,Jr,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wtNAj88AAAAJ&citpid=6,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wtNAj88AAAAJ,White
T David,Harris,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7kI0VcIAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=7kI0VcIAAAAJ,White
Joseph S.,Shapiro,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=yLGPopQAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=yLGPopQAAAAJ,White
Dan,Starr,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WSsvspIAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=WSsvspIAAAAJ,White
Sai Praneeth,Karimireddy,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wKJeOQoAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wKJeOQoAAAAJ,Asian
Alper,Atamturk,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NzjKoWIAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=NzjKoWIAAAAJ,White
Joshua S.,Dillon,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9KcpjTQAAAAJ&citpid=5,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9KcpjTQAAAAJ,White
Phyllis,Whittlesey,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ktj8OvgAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=ktj8OvgAAAAJ,White
Shachar,Kariv,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=J0sazbUAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=J0sazbUAAAAJ,White
Matthew,DeJong,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EJI5HrEAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=EJI5HrEAAAAJ,White
Christopher,Walters,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=O8pjnvwAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=O8pjnvwAAAAJ,White
Christine A,Parlour,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_j-CAPwAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=_j-CAPwAAAAJ,White
Jiantao,Jiao,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=aO8KpGcAAAAJ&citpid=8,UC Berkeley,https://scholar.google.com/citations?hl=en&user=aO8KpGcAAAAJ,Asian
Marvin,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=7ShMBcwAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=7ShMBcwAAAAJ,Asian
Wenjun,Zhang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NUYglIoAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=NUYglIoAAAAJ,Asian
Jaewan,Mun,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EZgB00kAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=EZgB00kAAAAJ,Asian
Steve,Croft,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fj5gtwEAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=fj5gtwEAAAAJ,White
Susan D.,Hyde,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Vf9sEI8AAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=Vf9sEI8AAAAJ,White
Eric,Liang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=wmZTE5gAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=wmZTE5gAAAAJ,Asian
Carl,Boettiger,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zj2rRtEAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=zj2rRtEAAAAJ,White
Gina Ann,Garcia,Asian,Other,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gLuCmoIAAAAJ&citpid=6,UC Berkeley,https://scholar.google.com/citations?hl=en&user=gLuCmoIAAAAJ,Black
Thibault,Fally,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=1_f6w3kAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=1_f6w3kAAAAJ,White
Rachel I,Adams,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=FQi5DxAAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=FQi5DxAAAAAJ,White
Kai,Chen,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=zvzYKAsAAAAJ&citpid=8,UC Berkeley,https://scholar.google.com/citations?hl=en&user=zvzYKAsAAAAJ,Asian
Shang-Lin,Hsu,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=veQV5acAAAAJ&citpid=2,UC Berkeley,https://scholar.google.com/citations?hl=en&user=veQV5acAAAAJ,Asian
Harshal A,Chokhawala,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=r5chKscAAAAJ&citpid=3,UC Berkeley,https://scholar.google.com/citations?hl=en&user=r5chKscAAAAJ,Asian
Helen S.,Bateup,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=KIEJ5lcAAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=KIEJ5lcAAAAJ,White
Ilija,Radosavovic,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UKpinl8AAAAJ&citpid=1,UC Berkeley,https://scholar.google.com/citations?hl=en&user=UKpinl8AAAAJ,White
Andrew,Siemion,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=9riI50oAAAAJ&citpid=4,UC Berkeley,https://scholar.google.com/citations?hl=en&user=9riI50oAAAAJ,White
Gregg C.,Fonarow,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fJ9GpRAAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=fJ9GpRAAAAAJ,White
Matthew J. Budoff,MD,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=nSH11PoAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=nSH11PoAAAAJ,White
Antoni,Ribas,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=I9HWc0sAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=I9HWc0sAAAAJ,White
Shelley E.,Taylor,Asian,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=d9gOvWMAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=d9gOvWMAAAAJ,White
Paul,Spellman,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=QTAjlj0AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=QTAjlj0AAAAJ,White
Yang Yang,(楊陽）,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ceCfTvcAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=ceCfTvcAAAAJ,Asian
Dan,Geschwind,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=0GdjrfYAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=0GdjrfYAAAAJ,White
Judea,Pearl,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=bAipNH8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=bAipNH8AAAAJ,White
Wei,Wang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=UedS9LQAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=UedS9LQAAAAJ,Asian
Ron D.,Hays,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=M_UF6MgAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=M_UF6MgAAAAJ,White
David S.,Eisenberg,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=DLXzRi8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=DLXzRi8AAAAJ,White
Steve,Horvath,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=mEM8q5cAAAAJ&citpid=4,UCLA,https://scholar.google.com/citations?hl=en&user=mEM8q5cAAAAJ,White
Tomas,Ganz,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=qpIfQNcAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=qpIfQNcAAAAJ,White
Marc A.,Suchard,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=vF2UV4MAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=vF2UV4MAAAAJ,White
Wei,Wang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=08CVzE8AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=08CVzE8AAAAJ,Asian
Bernard,Weiner,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hbwK99YAAAAJ&citpid=5,UCLA,https://scholar.google.com/citations?hl=en&user=hbwK99YAAAAJ,White
Katsushi,Arisaka,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=NWKOsDQAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=NWKOsDQAAAAJ,Asian
Richard,Kaner,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=95uwL0cAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=95uwL0cAAAAJ,White
Lieven,Vandenberghe,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=WLptLzgAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=WLptLzgAAAAJ,White
Patricia A.,Ganz,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EWd7dyUAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=EWd7dyUAAAAJ,White
BRUCE S,DUNN,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=EbwiqDkAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=EbwiqDkAAAAJ,White
Roel A.,Ophoff,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Od-MfB0AAAAJ&citpid=16,UCLA,https://scholar.google.com/citations?hl=en&user=Od-MfB0AAAAJ,White
Yu,Huang,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=K4I5SiIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=K4I5SiIAAAAJ,Asian
Andre,Nel,White,Black,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=975yvVwAAAAJ&citpid=12,UCLA,https://scholar.google.com/citations?hl=en&user=975yvVwAAAAJ,White
John,Heritage,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hjsl6bcAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=hjsl6bcAAAAJ,White
Mani,Srivastava,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=X2Qs7XYAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=X2Qs7XYAAAAJ,Other
Demetri,Terzopoulos,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=pKuBFaQAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=pKuBFaQAAAAJ,White
Michael,Green,Other,Black,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=i7SvOpgAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=i7SvOpgAAAAJ,White
Alexander A.,Balandin,Black,White,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=46umSWsAAAAJ&citpid=7,UCLA,https://scholar.google.com/citations?hl=en&user=46umSWsAAAAJ,Asian
Steven E.,Jacobsen,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=_bACLswAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=_bACLswAAAAJ,White
T. Mark,Harrison,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=tsaCqu8AAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=tsaCqu8AAAAJ,White
Tatsuo,Itoh,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=ADSxFAQAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=ADSxFAQAAAAJ,Asian
Keith,Holyoak,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=hAg_qXEAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=hAg_qXEAAAAJ,White
Irwin MR; Irwin,M,Black,Asian,Black,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=rhvMO-0AAAAJ&citpid=6,UCLA,https://scholar.google.com/citations?hl=en&user=rhvMO-0AAAAJ,White
"Tian Xia, MD,",PhD,Other,Asian,Other,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z8Qoj7wAAAAJ&citpid=24,UCLA,https://scholar.google.com/citations?hl=en&user=z8Qoj7wAAAAJ,Asian
Allen J.,Scott,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=2NhnFPIAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=2NhnFPIAAAAJ,White
Amit,Sahai,Asian,Asian,Asian,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=gqB23VMAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=gqB23VMAAAAJ,Asian
MICHAEL VICTOR  ,SOFRONIEW,White,Other,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=z3h4-f8AAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=z3h4-f8AAAAJ,White
Jeffrey I.,Zink,Other,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=fcPa-3QAAAAJ&citpid=3,UCLA,https://scholar.google.com/citations?hl=en&user=fcPa-3QAAAAJ,White
SHIMON              ,WEISS,Asian,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=O6WepQgAAAAJ&citpid=2,UCLA,https://scholar.google.com/citations?hl=en&user=O6WepQgAAAAJ,White
Allen J,Scott,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=CDNZ7QYAAAAJ&citpid=8,UCLA,https://scholar.google.com/citations?hl=en&user=CDNZ7QYAAAAJ,White
Keith,Nuechterlein,White,White,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=Y2dTl1oAAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=Y2dTl1oAAAAJ,White
"BEATE R RITZ, MD,",PhD,White,Asian,White,https://scholar.googleusercontent.com/citations?view_op=medium_photo&user=6Dfd5o0AAAAJ&citpid=1,UCLA,https://scholar.google.com/citations?hl=en&user=6Dfd5o0AAAAJ,White
