First Name,Last Name,Image,School,Source,Local Image
Matthew,Schumaker,https://music.ucsc.edu/sites/default/files/styles/list_page_rectangle__375_x_250_/public/Screen%20Shot%202022-03-10%20at%205.05.51%20PM.png?itok=ETeJn1My,UC Santa Cruz,https://music.ucsc.edu/people/faculty-list,./testPics/Matthew_Schumaker.jpg
Nina,Treadwell,https://music.ucsc.edu/sites/default/files/styles/list_page_rectangle__375_x_250_/public/nina3.png?itok=8LroKBnl,UC Santa Cruz,https://music.ucsc.edu/people/faculty-list,./testPics/Nina_Treadwell.jpg
James,Williams,https://music.ucsc.edu/sites/default/files/styles/list_page_rectangle__375_x_250_/public/JGW_8.3.23_Pic_0.jpg?itok=rwNRzTid,UC Santa Cruz,https://music.ucsc.edu/people/faculty-list,./testPics/James_Williams.jpg
Michael,Chemers,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Chemers%203_0.jpg?itok=Ulp1-YU6,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Michael_Chemers.jpg
David,Cuthbert,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/cuthbert-headshot-crop.jpg?itok=OEPDFKPa,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/David_Cuthbert.jpg
Patty,Gallagher,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Screen%20Shot%202019-10-16%20at%201.47.49%20PM.png?itok=vx6CioAM,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Patty_Gallagher.jpg
Amy,Ginther,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/AMY-154_RT.jpg?itok=5QwG-i2f,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Amy_Ginther.jpg
Sean,Keilen,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/unnamed.jpg?itok=wUzeVfk8,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Sean_Keilen.jpg
Cynthia,Lee,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/cynthia_n5b4828_2.jpg?itok=IBt_ROhh,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Cynthia_Lee.jpg
Marina,Magalhães,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Marina%20Rosa-1021-Edit.jpg?itok=vRCFMHws,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Marina_Magalhães.jpg
Marcia,Ochoa,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/marcia_ochoa.jpg?itok=sG7vyyVS,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Marcia_Ochoa.jpg
Pamela,Rodríguez-Montero,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Pamela_Rodriguez_Montero.jpeg?itok=p70K7SyQ,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Pamela_Rodríguez-Montero.jpg
LisaMarie,Rollins,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/smaller%20LMR%20headshot%20%282%29_0.jpg?itok=RccqiGIm,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/LisaMarie_Rollins.jpg
Susan,Solt,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Susan-solt.jpg?itok=Z3QlbIUo,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Susan_Solt.jpg
Edward,Warburton,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Arts_Divison_Retreat-8%20-%20Version%202.jpg?itok=IxWQPGuy,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Edward_Warburton.jpg
Rebecca,Wear,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/nardeep-photo-for-minimizing.jpg?itok=9f15y8WT,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Rebecca_Wear.jpg
Marianne,Weems,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/Marianne%20Weems_2.JPG?itok=nAmXe1Nh,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Marianne_Weems.jpg
Don,Williams,https://ppd.ucsc.edu/sites/default/files/styles/list_page_square__250_x_250_/public/unnamed.png?itok=_OVAjG5S,UC Santa Cruz,https://ppd.ucsc.edu/faculty,./testPics/Don_Williams.jpg
Elizabeth,Abrams,https://humanities.ucsc.edu/cache/directory/esabrams.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Elizabeth_Abrams.jpg
Zsuzsanna,Abrams,https://humanities.ucsc.edu/cache/directory/zabrams1.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Zsuzsanna_Abrams.jpg
Rachel,Achs,https://humanities.ucsc.edu/cache/directory/rachs.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Rachel_Achs.jpg
Judith,Aissen,https://humanities.ucsc.edu/cache/directory/aissen.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Judith_Aissen.jpg
Jorge,Font,https://humanities.ucsc.edu/cache/directory/jaladro.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jorge_Font.jpg
Jasmine,Alinder,https://humanities.ucsc.edu/cache/directory/jaalinde.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jasmine_Alinder.jpg
Mark,Amengual,https://humanities.ucsc.edu/cache/directory/amengual.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Mark_Amengual.jpg
Maggie,Amis,https://humanities.ucsc.edu/cache/directory/mamis.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Maggie_Amis.jpg
Pranav,Anand,https://humanities.ucsc.edu/cache/directory/panand.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Pranav_Anand.jpg
Andrew,Angeles,https://humanities.ucsc.edu/cache/directory/aeangele.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Andrew_Angeles.jpg
David,Anthony,https://humanities.ucsc.edu/cache/directory/danthony.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/David_Anthony.jpg
Bettina,Aptheker,https://humanities.ucsc.edu/cache/directory/bettinaf.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Bettina_Aptheker.jpg
Sondra,Archimedes,https://humanities.ucsc.edu/cache/directory/sandyarc.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Sondra_Archimedes.jpg
Anjali,Arondekar,https://humanities.ucsc.edu/cache/directory/aarondek.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Anjali_Arondekar.jpg
Noriko,Aso,https://humanities.ucsc.edu/cache/directory/naso.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Noriko_Aso.jpg
Sophia,Azeb,https://humanities.ucsc.edu/cache/directory/sazeb.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Sophia_Azeb.jpg
Lalitha,Balachandran,https://humanities.ucsc.edu/cache/directory/lbalacha.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Lalitha_Balachandran.jpg
Karen,Barad,https://humanities.ucsc.edu/cache/directory/kbarad.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Karen_Barad.jpg
Byron,Barahona,https://humanities.ucsc.edu/cache/directory/babaraho.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Byron_Barahona.jpg
Banu,Bargu,https://humanities.ucsc.edu/cache/directory/bbargu.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Banu_Bargu.jpg
Karen,Bassi,https://humanities.ucsc.edu/cache/directory/bassi.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Karen_Bassi.jpg
Murray,Baumgarten,https://humanities.ucsc.edu/cache/directory/dickens.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Murray_Baumgarten.jpg
Jonathan,Beecher,https://humanities.ucsc.edu/cache/directory/jbeecher.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jonathan_Beecher.jpg
Dorian,Bell,https://humanities.ucsc.edu/cache/directory/dbell1.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Dorian_Bell.jpg
Ryan,Bennett,https://humanities.ucsc.edu/cache/directory/rbennett.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Ryan_Bennett.jpg
Jody,Biehl,https://humanities.ucsc.edu/cache/directory/jkbiehl.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jody_Biehl.jpg
Josefina,Bittar,https://humanities.ucsc.edu/cache/directory/jbittarp.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Josefina_Bittar.jpg
Hunter,Bivens,https://humanities.ucsc.edu/cache/directory/abivens.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Hunter_Bivens.jpg
Dev,Bose,https://humanities.ucsc.edu/cache/directory/bose.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Dev_Bose.jpg
Adrian,Brasoveanu,https://humanities.ucsc.edu/cache/directory/abrsvn.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Adrian_Brasoveanu.jpg
Anthony,Breakspear,https://humanities.ucsc.edu/cache/directory/abreaksp.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Anthony_Breakspear.jpg
Benjamin,Breen,https://humanities.ucsc.edu/cache/directory/bebreen.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Benjamin_Breen.jpg
Gail,Brenner,https://humanities.ucsc.edu/cache/directory/gbrenner.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Gail_Brenner.jpg
David,Brundage,https://humanities.ucsc.edu/cache/directory/brundage.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/David_Brundage.jpg
Victor,Burgin,https://humanities.ucsc.edu/cache/directory/burgin.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Victor_Burgin.jpg
Edmund,Burke,https://humanities.ucsc.edu/cache/directory/eburke.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Edmund_Burke.jpg
Renée,Cailloux,https://humanities.ucsc.edu/cache/directory/rcaillou.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Renée_Cailloux.jpg
Caren,Camblin,https://humanities.ucsc.edu/cache/directory/ccamblin.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Caren_Camblin.jpg
Pedro,Castillo,https://humanities.ucsc.edu/cache/directory/pcastle.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Pedro_Castillo.jpg
Carolina,Castillo‑Trelles,https://humanities.ucsc.edu/cache/directory/ccastil2.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Carolina_Castillo‑Trelles.jpg
Shelly,Chan,https://humanities.ucsc.edu/cache/directory/spchan.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Shelly_Chan.jpg
Kristina,Chew,https://humanities.ucsc.edu/cache/directory/kjchew.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Kristina_Chew.jpg
Alan,Christy,https://humanities.ucsc.edu/cache/directory/achristy.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Alan_Christy.jpg
Sandra,Chung,https://humanities.ucsc.edu/cache/directory/schung.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Sandra_Chung.jpg
Mark,Cioc,https://humanities.ucsc.edu/cache/directory/cioc.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Mark_Cioc.jpg
James,Clifford,https://humanities.ucsc.edu/cache/directory/jcliff.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/James_Clifford.jpg
Christopher,Connery,https://humanities.ucsc.edu/cache/directory/cconnery.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Christopher_Connery.jpg
Vilashini,Cooppan,https://humanities.ucsc.edu/cache/directory/vcooppan.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Vilashini_Cooppan.jpg
Steve,Coulter,https://humanities.ucsc.edu/cache/directory/sjcoulte.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Steve_Coulter.jpg
Michael,Cowan,https://humanities.ucsc.edu/cache/directory/mhcowan.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Michael_Cowan.jpg
Shannon,Cummings,https://humanities.ucsc.edu/cache/directory/sjcummin.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Shannon_Cummings.jpg
Jack,Davies,https://humanities.ucsc.edu/cache/directory/jawdavie.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jack_Davies.jpg
Angela,Davis,https://humanities.ucsc.edu/cache/directory/aydavis.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Angela_Davis.jpg
Teresa,Lauretis,https://humanities.ucsc.edu/cache/directory/tdl.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Teresa_Lauretis.jpg
Grace,Delgado,https://humanities.ucsc.edu/cache/directory/gpdelgad.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Grace_Delgado.jpg
Gina,Dent,https://humanities.ucsc.edu/cache/directory/ginadent.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Gina_Dent.jpg
Jennifer,Derr,https://humanities.ucsc.edu/cache/directory/jderr.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jennifer_Derr.jpg
Nathaniel,Deutsch,https://humanities.ucsc.edu/cache/directory/ndeutsch.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Nathaniel_Deutsch.jpg
Bryan,Donaldson,https://humanities.ucsc.edu/cache/directory/badonald.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Bryan_Donaldson.jpg
Jessie,Dubreuil,https://humanities.ucsc.edu/cache/directory/jdubreui.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jessie_Dubreuil.jpg
María,Díaz,https://humanities.ucsc.edu/cache/directory/mediaz.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/María_Díaz.jpg
Dina,Dessouky,https://humanities.ucsc.edu/cache/directory/deldesso.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Dina_Dessouky.jpg
Jonathan,Ellis,https://humanities.ucsc.edu/cache/directory/jellis.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jonathan_Ellis.jpg
Stephen,Engel,https://humanities.ucsc.edu/cache/directory/sdengel.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Stephen_Engel.jpg
Barbara,Epstein,https://humanities.ucsc.edu/cache/directory/bepstein.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Barbara_Epstein.jpg
Mehran,Esfandiari,https://humanities.ucsc.edu/cache/directory/mesfandi.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Mehran_Esfandiari.jpg
Donka,Farkas,https://humanities.ucsc.edu/cache/directory/farkas.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Donka_Farkas.jpg
Javier,Agüera,https://humanities.ucsc.edu/cache/directory/jfernnde.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Javier_Agüera.jpg
Tim,Fitzmaurice,https://humanities.ucsc.edu/cache/directory/timfitz.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Tim_Fitzmaurice.jpg
Carolina,Flores,https://humanities.ucsc.edu/cache/directory/cflore47.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Carolina_Flores.jpg
Renee,Fox,https://humanities.ucsc.edu/cache/directory/rafox.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Renee_Fox.jpg
Dana,Frank,https://humanities.ucsc.edu/cache/directory/dlfrank.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Dana_Frank.jpg
Carla,Freccero,https://humanities.ucsc.edu/cache/directory/freccero.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Carla_Freccero.jpg
Sakae,Fujita,https://humanities.ucsc.edu/cache/directory/sakaefuj.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Sakae_Fujita.jpg
Lara,Galas,https://humanities.ucsc.edu/cache/directory/lgalas.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Lara_Galas.jpg
Mary‑Kay,Gamel,https://humanities.ucsc.edu/cache/directory/mkgamel.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Mary‑Kay_Gamel.jpg
Morgan,Gates,https://humanities.ucsc.edu/cache/directory/megates.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Morgan_Gates.jpg
Filippo,Gianferrari,https://humanities.ucsc.edu/cache/directory/fgianfer.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Filippo_Gianferrari.jpg
Susan,Gillman,https://humanities.ucsc.edu/cache/directory/sgillman.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Susan_Gillman.jpg
Mia,Gong,https://humanities.ucsc.edu/cache/directory/mgong9.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Mia_Gong.jpg
Maria,Pagani,https://humanities.ucsc.edu/cache/directory/vgpagani.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Maria_Pagani.jpg
Kirsten,Gruesz,https://humanities.ucsc.edu/cache/directory/ksgruesz.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Kirsten_Gruesz.jpg
Daniel,Guevara,https://humanities.ucsc.edu/cache/directory/guevara.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Daniel_Guevara.jpg
Kathleen,Gutierrez,https://humanities.ucsc.edu/cache/directory/kgutie20.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Kathleen_Gutierrez.jpg
Camilo,Gómez‑Rivas,https://humanities.ucsc.edu/cache/directory/cgomezri.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Camilo_Gómez‑Rivas.jpg
Lisbeth,Haas,https://humanities.ucsc.edu/cache/directory/lhaas.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Lisbeth_Haas.jpg
Joy,Hagen,https://humanities.ucsc.edu/cache/directory/joyhagen.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Joy_Hagen.jpg
Erica,Halk,https://humanities.ucsc.edu/cache/directory/elhalk.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Erica_Halk.jpg
Jorge,Hankamer,https://humanities.ucsc.edu/cache/directory/hank.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Jorge_Hankamer.jpg
Abigail,Heald,https://humanities.ucsc.edu/cache/directory/aheald.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Abigail_Heald.jpg
Alma,Heckman,https://humanities.ucsc.edu/cache/directory/aheckman.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Alma_Heckman.jpg
Charles,Jr.,https://humanities.ucsc.edu/cache/directory/hedrick.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Charles_Jr..jpg
Kimberly,Helmer,https://humanities.ucsc.edu/cache/directory/khelmer.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Kimberly_Helmer.jpg
Gail,Hershatter,https://humanities.ucsc.edu/cache/directory/gbhers.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Gail_Hershatter.jpg
Saori,Hoshi,https://humanities.ucsc.edu/cache/directory/shoshi.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Saori_Hoshi.jpg
David,Hoy,https://humanities.ucsc.edu/cache/directory/hoy.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/David_Hoy.jpg
Minghui,Hu,https://humanities.ucsc.edu/cache/directory/mhu.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Minghui_Hu.jpg
Akasha,Hull,https://humanities.ucsc.edu/cache/directory/akashah.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Akasha_Hull.jpg
Junko,Ito,https://humanities.ucsc.edu/cache/directory/ito.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Junko_Ito.jpg
Daniel,Joesten,https://humanities.ucsc.edu/cache/directory/dmjoeste.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Daniel_Joesten.jpg
Catherine,Jones,https://humanities.ucsc.edu/cache/directory/catjones.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Catherine_Jones.jpg
John,Jordan,https://humanities.ucsc.edu/cache/directory/picasso.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/John_Jordan.jpg
Edward,Kehler,https://humanities.ucsc.edu/cache/directory/ekehler.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Edward_Kehler.jpg
Caitlin,Keliiaa,https://humanities.ucsc.edu/cache/directory/ckeliiaa.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Caitlin_Keliiaa.jpg
Peter,Kenez,https://humanities.ucsc.edu/cache/directory/kenez.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Peter_Kenez.jpg
Robin,King,https://humanities.ucsc.edu/cache/directory/ryking.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Robin_King.jpg
Taylor,Kirsch,https://humanities.ucsc.edu/cache/directory/tkirsch.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Taylor_Kirsch.jpg
Norma,Klahn,https://humanities.ucsc.edu/cache/directory/nklahn.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Norma_Klahn.jpg
Lindsay,Knisely,https://humanities.ucsc.edu/cache/directory/lknisely.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Lindsay_Knisely.jpg
Amy,Krauss,https://humanities.ucsc.edu/cache/directory/amkrauss.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Amy_Krauss.jpg
Anne,Kreps,https://humanities.ucsc.edu/cache/directory/akreps.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Anne_Kreps.jpg
William,Ladusaw,https://humanities.ucsc.edu/cache/directory/ladusaw.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/William_Ladusaw.jpg
Stephanie,Lain,https://humanities.ucsc.edu/cache/directory/slain.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Stephanie_Lain.jpg
Melissa,Sanders‑Self,https://humanities.ucsc.edu/cache/directory/msanders.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Melissa_Sanders‑Self.jpg
Felicity,Schaeffer,https://humanities.ucsc.edu/cache/directory/fsg.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Felicity_Schaeffer.jpg
Max,Schmeder,https://humanities.ucsc.edu/cache/directory/mschmede.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Max_Schmeder.jpg
Andrea,Seeger,https://humanities.ucsc.edu/cache/directory/anseeger.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Andrea_Seeger.jpg
Daniel,Selden,https://humanities.ucsc.edu/cache/directory/dselden.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Daniel_Selden.jpg
Juned,Shaikh,https://humanities.ucsc.edu/cache/directory/jmshaikh.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Juned_Shaikh.jpg
Kriti,Sharma,https://humanities.ucsc.edu/cache/directory/ksharm35.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Kriti_Sharma.jpg
Matt,Wagers,https://humanities.ucsc.edu/cache/directory/mwagers.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Matt_Wagers.jpg
Rachel,Walker,https://humanities.ucsc.edu/cache/directory/rwalker3.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Rachel_Walker.jpg
Susan,Watrous,https://humanities.ucsc.edu/cache/directory/swatrous.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Susan_Watrous.jpg
Marilyn,Westerkamp,https://humanities.ucsc.edu/cache/directory/mjw.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Marilyn_Westerkamp.jpg
James,Wilson,https://humanities.ucsc.edu/cache/directory/jawilson.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/James_Wilson.jpg
Rob,Wilson,https://humanities.ucsc.edu/cache/directory/rwilson.jpg,UC Santa Cruz,https://humanities.ucsc.edu/academics/faculty/index.php,./testPics/Rob_Wilson.jpg
