First Name,Last Name,Image,Truth
Logan,Gilbert,../Photos/Logan_Gilbert.jpg,White
Lance,McCullers Jr.,../Photos/Lance_McCullers Jr..jpg,
Stone,Garrett,../Photos/Stone_Garrett.jpg,Black
Aaron,Brooks,../Photos/Aaron_Brooks.jpg,White
Jose,Altuve,../Photos/Jose_Altuve.jpg,White
Drew,Ellis,../Photos/Drew_Ellis.jpg,White
Kerry,Carpenter,../Photos/Kerry_Carpenter.jpg,White
Anthony,Bass,../Photos/Anthony_Bass.jpg,White
Israel,Pineda,../Photos/Israel_Pineda.jpg,
Shane,McClanahan,../Photos/Shane_McClanahan.jpg,
Donovan,Solano,../Photos/Donovan_Solano.jpg,
Alex,Wood,../Photos/Alex_Wood.jpg,
Frankie,Montas,../Photos/Frankie_Montas.jpg,
Jameson,Taillon,../Photos/Jameson_Taillon.jpg,
Ha-Seong,Kim,../Photos/Ha-Seong_Kim.jpg,
Jeremy,Beasley,../Photos/Jeremy_Beasley.jpg,White
Austin,Nola,../Photos/Austin_Nola.jpg,
Derek,Hill,../Photos/Derek_Hill.jpg,Black
Ryne,Nelson,../Photos/Ryne_Nelson.jpg,
Josh,VanMeter,../Photos/Josh_VanMeter.jpg,
Colin,Moran,../Photos/Colin_Moran.jpg,
Tanner,Tully,../Photos/Tanner_Tully.jpg,
Adam,Cimber,../Photos/Adam_Cimber.jpg,White
Buck,Farmer,../Photos/Buck_Farmer.jpg,White
Tyler,Clippard,../Photos/Tyler_Clippard.jpg,White
Dillon,Tate,../Photos/Dillon_Tate.jpg,
Ezequiel,Tovar,../Photos/Ezequiel_Tovar.jpg,
CJ,Abrams,../Photos/CJ_Abrams.jpg,Black
Austin,Gomber,../Photos/Austin_Gomber.jpg,White
Spencer,Steer,../Photos/Spencer_Steer.jpg,
Jose,Barrero,../Photos/Jose_Barrero.jpg,Black
Ross,Detwiler,../Photos/Ross_Detwiler.jpg,White
Nestor,Cortes,../Photos/Nestor_Cortes.jpg,Other
Michael,Fulmer,../Photos/Michael_Fulmer.jpg,White
Nick,Solak,../Photos/Nick_Solak.jpg,
J.B.,Wendelken,../Photos/J.B._Wendelken.jpg,
Corbin,Burnes,../Photos/Corbin_Burnes.jpg,White
Luis,Garcia,../Photos/Luis_Garcia.jpg,Other
Daz,Cameron,../Photos/Daz_Cameron.jpg,Black
Luis,Gil,../Photos/Luis_Gil.jpg,Other
Dustin,May,../Photos/Dustin_May.jpg,
Steele,Walker,../Photos/Steele_Walker.jpg,
Mike,Moustakas,../Photos/Mike_Moustakas.jpg,
Hunter,Dozier,../Photos/Hunter_Dozier.jpg,White
Patrick,Wisdom,../Photos/Patrick_Wisdom.jpg,
LaMonte,Wade Jr.,../Photos/LaMonte_Wade Jr..jpg,
Terrin,Vavra,../Photos/Terrin_Vavra.jpg,
Shane,Bieber,../Photos/Shane_Bieber.jpg,White
Josiah,Gray,../Photos/Josiah_Gray.jpg,Black
Jesse,Winker,../Photos/Jesse_Winker.jpg,
Jordan,Groshans,../Photos/Jordan_Groshans.jpg,White
Brandon,Woodruff,../Photos/Brandon_Woodruff.jpg,
Alfonso,Rivas,../Photos/Alfonso_Rivas.jpg,
David,Price,../Photos/David_Price.jpg,
Brusdar,Graterol,../Photos/Brusdar_Graterol.jpg,Other
Justin,Wilson,../Photos/Justin_Wilson.jpg,
Josh,Bell,../Photos/Josh_Bell.jpg,Black
JT,Chargois,../Photos/JT_Chargois.jpg,White
Rhys,Hoskins,../Photos/Rhys_Hoskins.jpg,White
Patrick,Corbin,../Photos/Patrick_Corbin.jpg,White
Rico,Garcia,../Photos/Rico_Garcia.jpg,Other
Michael,Wacha,../Photos/Michael_Wacha.jpg,
Amed,Rosario,../Photos/Amed_Rosario.jpg,
Kevin,Padlo,../Photos/Kevin_Padlo.jpg,
A.J.,Minter,../Photos/A.J._Minter.jpg,
Brandon,Belt,../Photos/Brandon_Belt.jpg,White
Jeff,Hoffman,../Photos/Jeff_Hoffman.jpg,White
Royce,Lewis,../Photos/Royce_Lewis.jpg,
Santiago,Espinal,../Photos/Santiago_Espinal.jpg,Other
Garrett,Cooper,../Photos/Garrett_Cooper.jpg,White
Bruce,Zimmermann,../Photos/Bruce_Zimmermann.jpg,
Steven,Brault,../Photos/Steven_Brault.jpg,White
Elvin,Rodriguez,../Photos/Elvin_Rodriguez.jpg,
Keegan,Thompson,../Photos/Keegan_Thompson.jpg,
Juan,Minaya,../Photos/Juan_Minaya.jpg,
Zack,Britton,../Photos/Zack_Britton.jpg,White
Jake,Brentz,../Photos/Jake_Brentz.jpg,White
Gerrit,Cole,../Photos/Gerrit_Cole.jpg,White
Luke,Farrell,../Photos/Luke_Farrell.jpg,White
Foster,Griffin,../Photos/Foster_Griffin.jpg,White
Tayler,Scott,../Photos/Tayler_Scott.jpg,
Jake,McCarthy,../Photos/Jake_McCarthy.jpg,
Conner,Capel,../Photos/Conner_Capel.jpg,White
Jake,Cousins,../Photos/Jake_Cousins.jpg,White
Abraham,Almonte,../Photos/Abraham_Almonte.jpg,Black
Taylor,Ward,../Photos/Taylor_Ward.jpg,
Corey,Kluber,../Photos/Corey_Kluber.jpg,
Marwin,Gonzalez,../Photos/Marwin_Gonzalez.jpg,Other
Kyle,Freeland,../Photos/Kyle_Freeland.jpg,White
Charles,Leblanc,../Photos/Charles_Leblanc.jpg,
Michael,Pineda,../Photos/Michael_Pineda.jpg,
Ke'Bryan,Hayes,../Photos/Ke'Bryan_Hayes.jpg,Black
Yusniel,Diaz,../Photos/Yusniel_Diaz.jpg,
Drey,Jameson,../Photos/Drey_Jameson.jpg,White
Corbin,Carroll,../Photos/Corbin_Carroll.jpg,White
Michael,Hermosillo,../Photos/Michael_Hermosillo.jpg,Other
Shaun,Anderson,../Photos/Shaun_Anderson.jpg,White
Tyler,Gilbert,../Photos/Tyler_Gilbert.jpg,White
Drew,Rasmussen,../Photos/Drew_Rasmussen.jpg,
Tyler,Kinley,../Photos/Tyler_Kinley.jpg,
Nick,Madrigal,../Photos/Nick_Madrigal.jpg,
Jesus,Cruz,../Photos/Jesus_Cruz.jpg,Other
Diego,Castillo,../Photos/Diego_Castillo.jpg,Black
Diego,Castillo,../Photos/Diego_Castillo.jpg,Black
A.J.,Puk,../Photos/A.J._Puk.jpg,
Wyatt,Mills,../Photos/Wyatt_Mills.jpg,
Edward,Olivares,../Photos/Edward_Olivares.jpg,
Tim,Beckham,../Photos/Tim_Beckham.jpg,Black
Heliot,Ramos,../Photos/Heliot_Ramos.jpg,
Ross,Stripling,../Photos/Ross_Stripling.jpg,
Daulton,Jefferies,../Photos/Daulton_Jefferies.jpg,White
Jackie,Bradley Jr.,../Photos/Jackie_Bradley Jr..jpg,
Garrett,Hampson,../Photos/Garrett_Hampson.jpg,White
Ty,Blach,../Photos/Ty_Blach.jpg,White
Kyle,Nelson,../Photos/Kyle_Nelson.jpg,
Michael,Chavis,../Photos/Michael_Chavis.jpg,White
Miguel,Rojas,../Photos/Miguel_Rojas.jpg,
Huascar,Brazoban,../Photos/Huascar_Brazoban.jpg,Black
Greg,Holland,../Photos/Greg_Holland.jpg,White
Steven,Kwan,../Photos/Steven_Kwan.jpg,
Brooks,Raley,../Photos/Brooks_Raley.jpg,
Nick,Ahmed,../Photos/Nick_Ahmed.jpg,White
Travis,d'Arnaud,../Photos/Travis_d'Arnaud.jpg,White
Scott,Kingery,../Photos/Scott_Kingery.jpg,
Hunter,Harvey,../Photos/Hunter_Harvey.jpg,White
Zack,Kelly,../Photos/Zack_Kelly.jpg,
Miguel,Cabrera,../Photos/Miguel_Cabrera.jpg,Other
Matt,Brash,../Photos/Matt_Brash.jpg,White
Enoli,Paredes,../Photos/Enoli_Paredes.jpg,
Paolo,Espino,../Photos/Paolo_Espino.jpg,Other
Alek,Thomas,../Photos/Alek_Thomas.jpg,
Sean,Reid-Foley,../Photos/Sean_Reid-Foley.jpg,
Tom,Murphy,../Photos/Tom_Murphy.jpg,
Anthony,Santander,../Photos/Anthony_Santander.jpg,
Nick,Plummer,../Photos/Nick_Plummer.jpg,
Richie,Martin,../Photos/Richie_Martin.jpg,
Antonio,Senzatela,../Photos/Antonio_Senzatela.jpg,
Isiah,Kiner-Falefa,../Photos/Isiah_Kiner-Falefa.jpg,
Yunior,Marte,../Photos/Yunior_Marte.jpg,
Adam,Wainwright,../Photos/Adam_Wainwright.jpg,
Chad,Wallach,../Photos/Chad_Wallach.jpg,
Chris,Paddack,../Photos/Chris_Paddack.jpg,
Oliver,Ortega,../Photos/Oliver_Ortega.jpg,
Jordan,Diaz,../Photos/Jordan_Diaz.jpg,Other
Drew,Waters,../Photos/Drew_Waters.jpg,
Brady,Singer,../Photos/Brady_Singer.jpg,
Alex,Faedo,../Photos/Alex_Faedo.jpg,Other
JoJo,Romero,../Photos/JoJo_Romero.jpg,
Matt,Bush,../Photos/Matt_Bush.jpg,White
Tommy,Nance,../Photos/Tommy_Nance.jpg,
Andre,Jackson,../Photos/Andre_Jackson.jpg,Black
Max,Fried,../Photos/Max_Fried.jpg,White
J.T.,Realmuto,../Photos/J.T._Realmuto.jpg,
Jesus,Tinoco,../Photos/Jesus_Tinoco.jpg,
Danny,Jansen,../Photos/Danny_Jansen.jpg,White
Steve,Cishek,../Photos/Steve_Cishek.jpg,Asian
Aaron,Bummer,../Photos/Aaron_Bummer.jpg,White
Joan,Adon,../Photos/Joan_Adon.jpg,Black
Anthony,Kay,../Photos/Anthony_Kay.jpg,White
Erik,Swanson,../Photos/Erik_Swanson.jpg,
Joe,Barlow,../Photos/Joe_Barlow.jpg,White
Ben,Gamel,../Photos/Ben_Gamel.jpg,White
Gunnar,Henderson,../Photos/Gunnar_Henderson.jpg,White
Jose,Miranda,../Photos/Jose_Miranda.jpg,
Chadwick,Tromp,../Photos/Chadwick_Tromp.jpg,
Josh,Fleming,../Photos/Josh_Fleming.jpg,White
Riley,Greene,../Photos/Riley_Greene.jpg,White
Zack,Thompson,../Photos/Zack_Thompson.jpg,
Brandon,Drury,../Photos/Brandon_Drury.jpg,White
Matthew,Batten,../Photos/Matthew_Batten.jpg,White
Garrett,Richards,../Photos/Garrett_Richards.jpg,
Freddy,Fermin,../Photos/Freddy_Fermin.jpg,White
Vinny,Nittoli,../Photos/Vinny_Nittoli.jpg,
Tucker,Davidson,../Photos/Tucker_Davidson.jpg,White
Mario,Feliciano,../Photos/Mario_Feliciano.jpg,Other
Luis,Campusano,../Photos/Luis_Campusano.jpg,Other
Byron,Buxton,../Photos/Byron_Buxton.jpg,Black
Javy,Guerra,../Photos/Javy_Guerra.jpg,Other
Narciso,Crook,../Photos/Narciso_Crook.jpg,Black
Jacob,Lemoine,../Photos/Jacob_Lemoine.jpg,
Ka'ai,Tom,../Photos/Ka'ai_Tom.jpg,
Steven,Wilson,../Photos/Steven_Wilson.jpg,
Harold,Castro,../Photos/Harold_Castro.jpg,Other
Will,Vest,../Photos/Will_Vest.jpg,
Hanser,Alberto,../Photos/Hanser_Alberto.jpg,Black
Abraham,Toro,../Photos/Abraham_Toro.jpg,
Mark,Kolozsvary,../Photos/Mark_Kolozsvary.jpg,
Jason,Castro,../Photos/Jason_Castro.jpg,White
Jeffrey,Springs,../Photos/Jeffrey_Springs.jpg,
Daniel,Lynch,../Photos/Daniel_Lynch.jpg,
Sam,Moll,../Photos/Sam_Moll.jpg,
Kevin,Newman,../Photos/Kevin_Newman.jpg,
Will,Benson,../Photos/Will_Benson.jpg,Black
Tim,Anderson,../Photos/Tim_Anderson.jpg,Black
Yusei,Kikuchi,../Photos/Yusei_Kikuchi.jpg,
Angel,De Jesus,../Photos/Angel_De Jesus.jpg,
Matt,Chapman,../Photos/Matt_Chapman.jpg,White
Lane,Thomas,../Photos/Lane_Thomas.jpg,
Cory,Spangenberg,../Photos/Cory_Spangenberg.jpg,
Nate,Fisher,../Photos/Nate_Fisher.jpg,White
Tyler,Freeman,../Photos/Tyler_Freeman.jpg,Other
Brandon,Lowe,../Photos/Brandon_Lowe.jpg,
Richard,Bleier,../Photos/Richard_Bleier.jpg,White
Jake,Cave,../Photos/Jake_Cave.jpg,White
Cody,Thomas,../Photos/Cody_Thomas.jpg,
Isaac,Paredes,../Photos/Isaac_Paredes.jpg,
Matt,Koch,../Photos/Matt_Koch.jpg,
Jorge,Soler,../Photos/Jorge_Soler.jpg,
Mitch,Garver,../Photos/Mitch_Garver.jpg,White
Phil,Maton,../Photos/Phil_Maton.jpg,
Aroldis,Chapman,../Photos/Aroldis_Chapman.jpg,Black
Anthony,DeSclafani,../Photos/Anthony_DeSclafani.jpg,White
Adrian,Sampson,../Photos/Adrian_Sampson.jpg,
Tres,Barrera,../Photos/Tres_Barrera.jpg,White
Dauri,Moreta,../Photos/Dauri_Moreta.jpg,
Beau,Sulser,../Photos/Beau_Sulser.jpg,
Austin,Meadows,../Photos/Austin_Meadows.jpg,
Jo,Adell,../Photos/Jo_Adell.jpg,Black
Janson,Junk,../Photos/Janson_Junk.jpg,White
Paul,Blackburn,../Photos/Paul_Blackburn.jpg,White
Garrett,Mitchell,../Photos/Garrett_Mitchell.jpg,
Jack,Suwinski,../Photos/Jack_Suwinski.jpg,
Corbin,Martin,../Photos/Corbin_Martin.jpg,
Brayan,Bello,../Photos/Brayan_Bello.jpg,Black
Austin,Barnes,../Photos/Austin_Barnes.jpg,White
Alec,Mills,../Photos/Alec_Mills.jpg,
Pete,Fairbanks,../Photos/Pete_Fairbanks.jpg,White
Riley,O'Brien,../Photos/Riley_O'Brien.jpg,
Stephen,Strasburg,../Photos/Stephen_Strasburg.jpg,
Glenn,Otto,../Photos/Glenn_Otto.jpg,
Evan,Phillips,../Photos/Evan_Phillips.jpg,
George,Springer,../Photos/George_Springer.jpg,
Ryan,Pepiot,../Photos/Ryan_Pepiot.jpg,
Lucius,Fox,../Photos/Lucius_Fox.jpg,Black
Daulton,Varsho,../Photos/Daulton_Varsho.jpg,
Bryce,Johnson,../Photos/Bryce_Johnson.jpg,White
Erick,Fedde,../Photos/Erick_Fedde.jpg,White
Cavan,Biggio,../Photos/Cavan_Biggio.jpg,White
Nathan,Eovaldi,../Photos/Nathan_Eovaldi.jpg,White
Andrew,Kittredge,../Photos/Andrew_Kittredge.jpg,
Phil,Bickford,../Photos/Phil_Bickford.jpg,White
Willians,Astudillo,../Photos/Willians_Astudillo.jpg,Other
Curt,Casali,../Photos/Curt_Casali.jpg,White
Keston,Hiura,../Photos/Keston_Hiura.jpg,Asian
Camilo,Doval,../Photos/Camilo_Doval.jpg,Black
Nicky,Lopez,../Photos/Nicky_Lopez.jpg,
Zack,Littell,../Photos/Zack_Littell.jpg,
Thomas,Hatch,../Photos/Thomas_Hatch.jpg,White
Richie,Palacios,../Photos/Richie_Palacios.jpg,
Jason,Heyward,../Photos/Jason_Heyward.jpg,Black
Chasen,Shreve,../Photos/Chasen_Shreve.jpg,
Jose,Rojas,../Photos/Jose_Rojas.jpg,
Dylan,Coleman,../Photos/Dylan_Coleman.jpg,White
Cam,Alldred,../Photos/Cam_Alldred.jpg,White
Michael,Siani,../Photos/Michael_Siani.jpg,
Jonathan,Davis,../Photos/Jonathan_Davis.jpg,Black
Paul,Fry,../Photos/Paul_Fry.jpg,White
Taijuan,Walker,../Photos/Taijuan_Walker.jpg,
Luis,Perdomo,../Photos/Luis_Perdomo.jpg,
Scott,Barlow,../Photos/Scott_Barlow.jpg,White
Jesse,Chavez,../Photos/Jesse_Chavez.jpg,Other
Jharel,Cotton,../Photos/Jharel_Cotton.jpg,Black
Mark,Melancon,../Photos/Mark_Melancon.jpg,
Jordan,Romano,../Photos/Jordan_Romano.jpg,
Carson,Kelly,../Photos/Carson_Kelly.jpg,White
Jake,Fraley,../Photos/Jake_Fraley.jpg,White
Magneuris,Sierra,../Photos/Magneuris_Sierra.jpg,
Eric,Stout,../Photos/Eric_Stout.jpg,
Mike,Zunino,../Photos/Mike_Zunino.jpg,
Cristian,Javier,../Photos/Cristian_Javier.jpg,Black
Dane,Dunning,../Photos/Dane_Dunning.jpg,Asian
Sam,Huff,../Photos/Sam_Huff.jpg,White
Jacob,Stallings,../Photos/Jacob_Stallings.jpg,
Jace,Peterson,../Photos/Jace_Peterson.jpg,
Wander,Franco,../Photos/Wander_Franco.jpg,Other
Zack,Wheeler,../Photos/Zack_Wheeler.jpg,
Ryan,Castellani,../Photos/Ryan_Castellani.jpg,White
Raimel,Tapia,../Photos/Raimel_Tapia.jpg,
Michael,Massey,../Photos/Michael_Massey.jpg,
Brandon,Hughes,../Photos/Brandon_Hughes.jpg,White
Liam,Hendriks,../Photos/Liam_Hendriks.jpg,White
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Luis,Castillo,../Photos/Luis_Castillo.jpg,Other
Tyler,Holton,../Photos/Tyler_Holton.jpg,White
Jimmy,Lambert,../Photos/Jimmy_Lambert.jpg,
Adrian,Morejon,../Photos/Adrian_Morejon.jpg,
Bo,Bichette,../Photos/Bo_Bichette.jpg,Other
Sam,Hentges,../Photos/Sam_Hentges.jpg,White
Taylor,Rogers,../Photos/Taylor_Rogers.jpg,
Luke,Voit,../Photos/Luke_Voit.jpg,
Sandy,Alcantara,../Photos/Sandy_Alcantara.jpg,Other
Phillip,Diehl,../Photos/Phillip_Diehl.jpg,
Paul,Sewald,../Photos/Paul_Sewald.jpg,
Jordan,Montgomery,../Photos/Jordan_Montgomery.jpg,
Chris,Stratton,../Photos/Chris_Stratton.jpg,
Adley,Rutschman,../Photos/Adley_Rutschman.jpg,
Xander,Bogaerts,../Photos/Xander_Bogaerts.jpg,Other
Merrill,Kelly,../Photos/Merrill_Kelly.jpg,
Shea,Langeliers,../Photos/Shea_Langeliers.jpg,
Trevor,Larnach,../Photos/Trevor_Larnach.jpg,
Dominic,Smith,../Photos/Dominic_Smith.jpg,
Charlie,Morton,../Photos/Charlie_Morton.jpg,
Mike,Brosseau,../Photos/Mike_Brosseau.jpg,White
Rafael,Devers,../Photos/Rafael_Devers.jpg,Black
Eric,Lauer,../Photos/Eric_Lauer.jpg,
Chase,Silseth,../Photos/Chase_Silseth.jpg,
Jordan,Luplow,../Photos/Jordan_Luplow.jpg,
Drew,Steckenrider,../Photos/Drew_Steckenrider.jpg,
Enyel,De Los Santos,../Photos/Enyel_De Los Santos.jpg,
Dermis,Garcia,../Photos/Dermis_Garcia.jpg,
Travis,Blankenhorn,../Photos/Travis_Blankenhorn.jpg,White
Corey,Seager,../Photos/Corey_Seager.jpg,
Jay,Jackson,../Photos/Jay_Jackson.jpg,Black
Chad,Smith,../Photos/Chad_Smith.jpg,
Shane,Greene,../Photos/Shane_Greene.jpg,White
Jerad,Eickhoff,../Photos/Jerad_Eickhoff.jpg,White
Shelby,Miller,../Photos/Shelby_Miller.jpg,
Drew,Smyly,../Photos/Drew_Smyly.jpg,
Angel,Zerpa,../Photos/Angel_Zerpa.jpg,
Bryse,Wilson,../Photos/Bryse_Wilson.jpg,
Ji-Man,Choi,../Photos/Ji-Man_Choi.jpg,
Anthony,Bender,../Photos/Anthony_Bender.jpg,White
Fernando,Cruz,../Photos/Fernando_Cruz.jpg,Other
C.J.,Cron,../Photos/C.J._Cron.jpg,White
Johan,Camargo,../Photos/Johan_Camargo.jpg,Other
Ryan,O'Hearn,../Photos/Ryan_O'Hearn.jpg,
Aaron,Nola,../Photos/Aaron_Nola.jpg,
Josh,Rojas,../Photos/Josh_Rojas.jpg,
Art,Warren,../Photos/Art_Warren.jpg,
Cade,Cavalli,../Photos/Cade_Cavalli.jpg,White
Devin,Williams,../Photos/Devin_Williams.jpg,
Anderson,Espinoza,../Photos/Anderson_Espinoza.jpg,Black
Beau,Brieske,../Photos/Beau_Brieske.jpg,White
Christopher,Morel,../Photos/Christopher_Morel.jpg,
Connor,Joe,../Photos/Connor_Joe.jpg,Asian
Mookie,Betts,../Photos/Mookie_Betts.jpg,Black
Tyler,Naquin,../Photos/Tyler_Naquin.jpg,
Bryce,Elder,../Photos/Bryce_Elder.jpg,White
Gosuke,Katoh,../Photos/Gosuke_Katoh.jpg,Asian
Dustin,Garneau,../Photos/Dustin_Garneau.jpg,White
Justin,Turner,../Photos/Justin_Turner.jpg,
James,McCann,../Photos/James_McCann.jpg,
Mickey,Moniak,../Photos/Mickey_Moniak.jpg,
Chris,Taylor,../Photos/Chris_Taylor.jpg,
Will,Smith,../Photos/Will_Smith.jpg,Black
Nash,Walters,../Photos/Nash_Walters.jpg,
Tim,Mayza,../Photos/Tim_Mayza.jpg,
Dominic,Leone,../Photos/Dominic_Leone.jpg,
Taylor,Clarke,../Photos/Taylor_Clarke.jpg,White
DL,Hall,../Photos/DL_Hall.jpg,White
Alek,Manoah,../Photos/Alek_Manoah.jpg,
Trevor,Kelley,../Photos/Trevor_Kelley.jpg,White
Connor,Seabold,../Photos/Connor_Seabold.jpg,
Ronny,Henriquez,../Photos/Ronny_Henriquez.jpg,Other
Yadiel,Hernandez,../Photos/Yadiel_Hernandez.jpg,Other
Billy,Hamilton,../Photos/Billy_Hamilton.jpg,Black
Jeimer,Candelario,../Photos/Jeimer_Candelario.jpg,Other
Jacob,deGrom,../Photos/Jacob_deGrom.jpg,White
Reyes,Moronta,../Photos/Reyes_Moronta.jpg,
Logan,Webb,../Photos/Logan_Webb.jpg,
Jorge,Alfaro,../Photos/Jorge_Alfaro.jpg,Other
Miguel,Castro,../Photos/Miguel_Castro.jpg,Black
James,Norwood,../Photos/James_Norwood.jpg,
Bryson,Stott,../Photos/Bryson_Stott.jpg,
Jose,Siri,../Photos/Jose_Siri.jpg,
Shohei,Ohtani,../Photos/Shohei_Ohtani.jpg,
Ian,Gibaut,../Photos/Ian_Gibaut.jpg,White
Yoshi,Tsutsugo,../Photos/Yoshi_Tsutsugo.jpg,
Nick,Martinez,../Photos/Nick_Martinez.jpg,
Seth,Beer,../Photos/Seth_Beer.jpg,White
Damon,Jones,../Photos/Damon_Jones.jpg,White
Miles,Mikolas,../Photos/Miles_Mikolas.jpg,
Michael,Toglia,../Photos/Michael_Toglia.jpg,
Mitch,White,../Photos/Mitch_White.jpg,
Yonathan,Daza,../Photos/Yonathan_Daza.jpg,Other
Jordan,Sheffield,../Photos/Jordan_Sheffield.jpg,
Casey,Lawrence,../Photos/Casey_Lawrence.jpg,
Mark,Contreras,../Photos/Mark_Contreras.jpg,Other
Niko,Goodrum,../Photos/Niko_Goodrum.jpg,Black
Adbert,Alzolay,../Photos/Adbert_Alzolay.jpg,Other
Trevor,Stephan,../Photos/Trevor_Stephan.jpg,
Nicholas,Padilla,../Photos/Nicholas_Padilla.jpg,
Willie,Calhoun,../Photos/Willie_Calhoun.jpg,Other
Sonny,Gray,../Photos/Sonny_Gray.jpg,White
Miguel,Diaz,../Photos/Miguel_Diaz.jpg,
Max,Kepler,../Photos/Max_Kepler.jpg,
Gio,Urshela,../Photos/Gio_Urshela.jpg,
Kevin,Herget,../Photos/Kevin_Herget.jpg,White
Daniel,Castano,../Photos/Daniel_Castano.jpg,White
Rylan,Bannon,../Photos/Rylan_Bannon.jpg,White
Roman,Quinn,../Photos/Roman_Quinn.jpg,
Jose,Herrera,../Photos/Jose_Herrera.jpg,Other
Kyle,Lewis,../Photos/Kyle_Lewis.jpg,
Zach,Jackson,../Photos/Zach_Jackson.jpg,White
Aaron,Loup,../Photos/Aaron_Loup.jpg,
Steven,Duggar,../Photos/Steven_Duggar.jpg,White
JT,Riddle,../Photos/JT_Riddle.jpg,
Ronnie,Dawson,../Photos/Ronnie_Dawson.jpg,Black
Oswald,Peraza,../Photos/Oswald_Peraza.jpg,
Francisco,Morales,../Photos/Francisco_Morales.jpg,
Bryan,Abreu,../Photos/Bryan_Abreu.jpg,Other
Joe,Mantiply,../Photos/Joe_Mantiply.jpg,
Elieser,Hernandez,../Photos/Elieser_Hernandez.jpg,
Logan,O'Hoppe,../Photos/Logan_O'Hoppe.jpg,
Otto,Lopez,../Photos/Otto_Lopez.jpg,
Elvis,Andrus,../Photos/Elvis_Andrus.jpg,Black
Austin,Adams,../Photos/Austin_Adams.jpg,White
Jason,Adam,../Photos/Jason_Adam.jpg,White
Matt,Barnes,../Photos/Matt_Barnes.jpg,White
Kris,Bubic,../Photos/Kris_Bubic.jpg,White
Jack,Larsen,../Photos/Jack_Larsen.jpg,
Mitch,Haniger,../Photos/Mitch_Haniger.jpg,White
Duane,Underwood Jr.,../Photos/Duane_Underwood Jr..jpg,
Austin,Dean,../Photos/Austin_Dean.jpg,White
Robbie,Ray,../Photos/Robbie_Ray.jpg,
A.J.,Ladwig,../Photos/A.J._Ladwig.jpg,
Christian,Yelich,../Photos/Christian_Yelich.jpg,
Donny,Sands,../Photos/Donny_Sands.jpg,
Brad,Hand,../Photos/Brad_Hand.jpg,White
Tyler,Anderson,../Photos/Tyler_Anderson.jpg,White
Matt,Duffy,../Photos/Matt_Duffy.jpg,White
Luke,Bard,../Photos/Luke_Bard.jpg,White
Precious,Achiuwa,../Photos/Precious_Achiuwa.jpg,Black
Steven,Adams,../Photos/Steven_Adams.jpg,White
Bam,Adebayo,../Photos/Bam_Adebayo.jpg,Black
Ochai,Agbaji,../Photos/Ochai_Agbaji.jpg,Black
Santi,Aldama,../Photos/Santi_Aldama.jpg,White
Nickeil,Alexander-Walker,../Photos/Nickeil_Alexander-Walker.jpg,Black
Grayson,Allen,../Photos/Grayson_Allen.jpg,White
Jarrett,Allen,../Photos/Jarrett_Allen.jpg,Black
Jose,Alvarado,../Photos/Jose_Alvarado.jpg,Other
Kyle,Anderson,../Photos/Kyle_Anderson.jpg,Black
Giannis,Antetokounmpo,../Photos/Giannis_Antetokounmpo.jpg,Black
Thanasis,Antetokounmpo,../Photos/Thanasis_Antetokounmpo.jpg,Black
Cole,Anthony,../Photos/Cole_Anthony.jpg,Black
O.G.,Anunoby,../Photos/O.G._Anunoby.jpg,Black
Ryan,Arcidiacono,../Photos/Ryan_Arcidiacono.jpg,White
Deni,Avdija,../Photos/Deni_Avdija.jpg,White
Deandre,Ayton,../Photos/Deandre_Ayton.jpg,Black
Udoka,Azubuike,../Photos/Udoka_Azubuike.jpg,Black
Ibou,Badji,../Photos/Ibou_Badji.jpg,Black
Marvin,Bagley III,../Photos/Marvin_Bagley III.jpg,Black
Patrick,Baldwin Jr.,../Photos/Patrick_Baldwin Jr..jpg,White
LaMelo,Ball,../Photos/LaMelo_Ball.jpg,Black
Lonzo,Ball,../Photos/Lonzo_Ball.jpg,Black
Mo,Bamba,../Photos/Mo_Bamba.jpg,Black
Paolo,Banchero,../Photos/Paolo_Banchero.jpg,Black
Desmond,Bane,../Photos/Desmond_Bane.jpg,Black
Dalano,Banton,../Photos/Dalano_Banton.jpg,Black
Dominick,Barlow,../Photos/Dominick_Barlow.jpg,Black
Harrison,Barnes,../Photos/Harrison_Barnes.jpg,Black
Scottie,Barnes,../Photos/Scottie_Barnes.jpg,Black
RJ,Barrett,../Photos/RJ_Barrett.jpg,Black
